@relation '???1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,1'

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute A7 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute A20 numeric
@attribute A21 numeric
@attribute A22 numeric
@attribute A23 numeric
@attribute A24 numeric
@attribute A25 numeric
@attribute A26 numeric
@attribute A27 numeric
@attribute A28 numeric
@attribute A29 numeric
@attribute A30 numeric
@attribute A31 numeric
@attribute A32 numeric
@attribute A33 numeric
@attribute A34 numeric
@attribute A35 numeric
@attribute A36 numeric
@attribute A37 numeric
@attribute A38 numeric
@attribute A39 numeric
@attribute A40 numeric
@attribute A41 numeric
@attribute A42 numeric
@attribute A43 numeric
@attribute A44 numeric
@attribute A45 numeric
@attribute A46 numeric
@attribute A47 numeric
@attribute A48 numeric
@attribute A49 numeric
@attribute A50 numeric
@attribute A51 numeric
@attribute A52 numeric
@attribute A53 numeric
@attribute A54 numeric
@attribute A55 numeric
@attribute A56 numeric
@attribute A57 numeric
@attribute A58 numeric
@attribute A59 numeric
@attribute A60 numeric
@attribute A61 numeric
@attribute A62 numeric
@attribute A63 numeric
@attribute A64 numeric
@attribute A65 numeric
@attribute A66 numeric
@attribute A67 numeric
@attribute A68 numeric
@attribute A69 numeric
@attribute A70 numeric
@attribute A71 numeric
@attribute A72 numeric
@attribute A73 numeric
@attribute A74 numeric
@attribute A75 numeric
@attribute A76 numeric
@attribute A77 numeric
@attribute A78 numeric
@attribute A79 numeric
@attribute A80 numeric
@attribute A81 numeric
@attribute A82 numeric
@attribute A83 numeric
@attribute A84 numeric
@attribute A85 numeric
@attribute A86 numeric
@attribute A87 numeric
@attribute A88 numeric
@attribute A89 numeric
@attribute A90 numeric
@attribute A91 numeric
@attribute A92 numeric
@attribute A93 numeric
@attribute A94 numeric
@attribute A95 numeric
@attribute A96 numeric
@attribute A97 numeric
@attribute A98 numeric
@attribute A99 numeric
@attribute A100 numeric
@attribute A101 numeric
@attribute A102 numeric
@attribute A103 numeric
@attribute A104 numeric
@attribute A105 numeric
@attribute A106 numeric
@attribute A107 numeric
@attribute A108 numeric
@attribute A109 numeric
@attribute A110 numeric
@attribute A111 numeric
@attribute A112 numeric
@attribute A113 numeric
@attribute A114 numeric
@attribute A115 numeric
@attribute A116 numeric
@attribute A117 numeric
@attribute A118 numeric
@attribute A119 numeric
@attribute A120 numeric
@attribute A121 numeric
@attribute A122 numeric
@attribute A123 numeric
@attribute A124 numeric
@attribute A125 numeric
@attribute A126 numeric
@attribute A127 numeric
@attribute A128 numeric
@attribute A129 numeric
@attribute A130 numeric
@attribute A131 numeric
@attribute A132 numeric
@attribute A133 numeric
@attribute A134 numeric
@attribute A135 numeric
@attribute A136 numeric
@attribute A137 numeric
@attribute A138 numeric
@attribute A139 numeric
@attribute A140 numeric
@attribute A141 numeric
@attribute A142 numeric
@attribute A143 numeric
@attribute A144 numeric
@attribute A145 numeric
@attribute A146 numeric
@attribute A147 numeric
@attribute A148 numeric
@attribute A149 numeric
@attribute A150 numeric
@attribute A151 numeric
@attribute A152 numeric
@attribute A153 numeric
@attribute A154 numeric
@attribute A155 numeric
@attribute A156 numeric
@attribute A157 numeric
@attribute A158 numeric
@attribute A159 numeric
@attribute A160 numeric
@attribute A161 numeric
@attribute A162 numeric
@attribute A163 numeric
@attribute A164 numeric
@attribute A165 numeric
@attribute A166 numeric
@attribute A167 numeric
@attribute A168 numeric
@attribute A169 numeric
@attribute A170 numeric
@attribute A171 numeric
@attribute A172 numeric
@attribute A173 numeric
@attribute A174 numeric
@attribute A175 numeric
@attribute A176 numeric
@attribute A177 numeric
@attribute A178 numeric
@attribute A179 numeric
@attribute A180 numeric
@attribute A181 numeric
@attribute A182 numeric
@attribute A183 numeric
@attribute A184 numeric
@attribute A185 numeric
@attribute A186 numeric
@attribute A187 numeric
@attribute A188 numeric
@attribute A189 numeric
@attribute A190 numeric
@attribute A191 numeric
@attribute A192 numeric
@attribute A193 numeric
@attribute A194 numeric
@attribute A195 numeric
@attribute A196 numeric
@attribute A197 numeric
@attribute A198 numeric
@attribute A199 numeric
@attribute A200 numeric
@attribute A201 numeric
@attribute A202 numeric
@attribute A203 numeric
@attribute A204 numeric
@attribute A205 numeric
@attribute A206 numeric
@attribute A207 numeric
@attribute A208 numeric
@attribute A209 numeric
@attribute A210 numeric
@attribute type0 {0,3}

@data
0.203477,0.438943,0.320702,0.249277,0.582633,1.338054,0.302275,0.867388,1.150258,1.123788,0.571841,0.580085,2.027019,1.265744,0.708849,0.368131,0.396603,0.387244,1.187694,1.843735,0.410816,0.104118,0.077699,0.144809,0.140056,0.659864,0.350337,0.23883,0.052007,0.064598,0.065659,0.102057,0.070803,0.035894,0.079865,0.047317,0.090184,0.12451,0.056814,0.249623,0.225054,0.215994,-0.468254,-0.926199,-0.38233,0.053402,-0.675776,-0.951477,-0.956066,0.365672,0.694666,0.244336,0.478217,0.915368,0.976003,0.548267,-0.945033,-0.760858,-0.648486,0.064021,-0.333449,-0.862875,-0.402903,0.498347,-0.629165,-0.09535,0.584894,-0.040091,-0.478685,0.87331,0.062387,0.690563,-0.321805,-0.053379,-0.996283,-0.923036,-0.987329,0.64884,-0.221738,-0.746166,-0.471074,-0.01877,0.186332,-0.901235,0.228535,0.306271,0.416559,0.470863,0.533957,0.243283,0.033505,0.952387,0.347204,0.027977,0.026122,0.041707,0.084225,0.80441,3.141373,3.867302,4.434552,4.711682,5.295198,4.414251,2.882621,0.011265,0.017217,0.013508,0.005494,0.007277,0.032384,0.008864,0.000221,0.000482,0.000324,0.00023,0.000937,0.000894,0.00023,0.000012,0.000123,0.001924,0.004358,0.013549,0.017774,0.003532,0.094084,0.094084,0.257518,0.094084,0.257518,0.257518,0.094084,0.094084,0.094084,0.420083,0.646129,0.939295,0.257518,0.257518,0.094084,0.094084,0.094084,0.094084,0.094084,0.257518,0.094084,0.097941,0.097941,0.2678,0.097941,0.604609,0.436698,0.386065,0.436698,1.312773,0.553976,0.2678,0.436698,0.2678,0.568973,0.720872,0.886724,0.604609,0.2678,0.2678,0.2678,0.436698,0.045516,0.04978,0.062516,0.08357,0.07114,0.090268,0.042425,0.132671,0.107365,0.068752,0.01587,-0.018887,-0.030204,0.023614,0.176085,0.204593,0.223586,0.230486,0.231303,0.271365,0.200553,-0.005414,-0.011422,-0.01359,-0.016832,-0.00767,0.002662,0.026491,0.001383,-0.00267,-0.004307,0.00024,-0.000678,0.00551,0.003676,0.001679,0.000453,-0.001381,-0.007338,-0.005226,-0.010723,-0.019067,3
0.090819,0.551736,0.405197,0.489136,0.550274,0.906103,0.416957,0.88765,1.426643,0.992607,0.481495,0.705164,2.07926,1.559217,0.557285,0.711718,0.582788,0.440684,0.441849,1.217947,0.899443,0.211254,0.13918,0.245376,0.248559,0.539541,0.163341,0.299439,0.085533,0.134036,0.154053,0.229139,0.113587,0.072455,0.027428,0.061328,0.128901,0.07577,0.108687,0.19234,0.166678,0.124879,-0.584448,-0.9321,-0.845716,-0.920438,-0.925668,-0.901855,-0.87501,0.545996,0.916581,0.563135,0.44731,0.765554,0.937615,0.936983,-0.950641,-0.895291,-0.423462,-0.216969,-0.50858,-0.991984,-0.988608,-0.124415,0.310596,0.158154,0.201631,-0.947883,-0.26062,0.5243,0.983214,0.024818,0.01313,-0.949813,-0.968913,-0.194188,-0.949678,-0.150904,0.791054,0.541582,-0.303888,0.963539,0.948184,-0.248644,0.125792,0.217573,0.378946,0.57842,0.663796,0.357632,0.116095,0.80196,0.2013,0.005505,0.099611,0.098854,0.055309,0.844509,3.585321,4.411735,4.982642,5.308863,5.618146,4.622138,3.005015,0.014321,0.027949,0.017971,0.004617,0.008597,0.042049,0.020707,0.000771,0.002162,0.003052,0.000829,0.000914,0.000428,0.000958,0.000053,0.001192,0.002899,0.004026,0.01371,0.014806,0.004182,0.101067,0.273286,0.100001,0.100001,0.273286,0.273286,0.273286,0.101067,0.100001,0.735001,0.100001,0.273286,0.273286,0.273286,0.101067,0.100001,0.100001,0.100001,0.100001,0.100001,0.100001,0.288145,0.285033,0.285033,0.285033,0.409722,0.776672,0.104419,0.469536,0.464517,0.285033,0.464517,0.285033,0.285033,0.600783,0.828694,0.285033,0.285033,0.464517,0.409722,0.600783,0.104419,0.03245,0.040013,0.045203,0.075251,0.088594,0.108183,0.056488,0.123917,0.109022,0.049447,-0.008828,-0.035172,-0.047751,0.014871,0.19841,0.209415,0.232224,0.278349,0.252366,0.281978,0.244432,-0.001911,-0.016362,-0.02197,-0.009281,-0.013531,0.011092,0.028097,-0.004655,0.000427,-0.007593,-0.009133,0.005396,0.003417,0.001915,0.003922,-0.00074,-0.00253,-0.008462,-0.004899,-0.014782,-0.015572,3
0.302328,0.398142,0.37038,0.272333,0.759125,0.300082,0.33458,1.074739,1.602854,1.326401,0.468687,1.585078,1.662478,1.439289,0.655272,0.826509,0.343855,0.277645,0.62816,0.637768,1.114192,0.310746,0.072193,0.356964,0.604959,0.205424,0.054452,0.254088,0.098173,0.045034,0.161241,0.138853,0.085644,0.044449,0.059211,0.05334,0.10091,0.085725,0.120083,0.09093,0.097716,0.066478,-0.958421,-0.962194,-0.948836,-0.752241,-0.973944,-0.898232,-0.960654,0.859955,0.979628,0.987952,0.815067,0.952092,0.704427,0.971121,-0.890849,-0.930197,-0.973888,-0.955554,-0.913665,-0.869221,-0.998878,0.511157,0.348122,0.984762,0.648571,-0.829726,-0.009336,0.314202,0.636426,-0.090675,-0.905601,-0.990063,-0.098063,-0.471685,-0.955724,0.979479,0.020477,-0.942917,-0.702318,-0.36681,-0.001032,-0.245539,0.098861,0.200192,0.367572,0.523095,0.361056,0.151663,0.072814,0.712957,0.093023,0.099875,0.337241,0.067976,0.174293,1.070932,3.758246,4.849457,5.840561,6.245565,5.746177,4.651751,3.270002,0.025665,0.052814,0.026081,0.002072,0.036128,0.042182,0.022806,0.001186,0.001746,0.000349,0.001742,0.001486,0.000472,0.000259,0.000069,0.000984,0.004569,0.011657,0.014292,0.007114,0.002684,0.106792,0.106792,0.105591,0.105591,0.106792,0.106792,0.105591,0.106792,0.522849,0.469536,0.594176,0.600451,0.106792,0.105591,0.106792,0.106792,0.105591,0.105591,0.106792,0.106792,0.105591,0.304895,0.11191,0.490865,0.539158,0.304895,0.11191,0.301376,0.304895,0.496534,0.490865,0.301376,0.304895,0.304895,0.91122,0.496534,0.304895,0.110581,0.110581,0.304895,0.304895,0.301376,0.023683,0.037031,0.056618,0.069111,0.088736,0.072708,0.044786,0.135462,0.101674,0.037745,-0.041925,-0.080957,-0.035396,0.047218,0.224856,0.21697,0.268473,0.284415,0.30561,0.277727,0.265526,-0.006322,-0.021345,-0.029034,-0.023426,0.004858,0.02872,0.023184,0.004897,-0.005818,-0.00693,-0.003452,0.00876,0.002719,0.003828,0.004179,-0.001614,-0.002752,-0.008138,-0.01371,-0.016543,-0.009,3
0.306262,0.50369,0.397361,0.41798,0.87874,0.401615,0.268117,1.23029,1.719915,1.110615,0.734649,1.545542,1.535149,0.581009,0.957449,1.06427,0.484702,0.433371,1.024096,0.690946,0.269846,0.331863,0.172222,0.583704,0.522513,0.116107,0.270534,0.104608,0.135487,0.088286,0.159625,0.144425,0.070956,0.039951,0.10945,0.132155,0.109604,0.138922,0.13171,0.195603,0.257595,0.046662,0.761355,-0.718606,-0.603013,-0.142649,-0.987531,-0.487733,0.630342,-0.901539,0.534306,0.600605,0.08633,0.946611,0.898965,0.55405,-0.950649,-0.954985,-0.91212,-0.922701,-0.982335,-0.783927,-0.261021,0.96711,0.829968,0.94715,-0.389606,-0.340189,0.71334,0.833104,0.916168,-0.934533,-0.893016,-0.949823,-0.746374,-0.987009,-0.918316,0.855707,-0.67119,-0.77536,0.590607,0.352264,-0.640141,-0.557115,0.126295,0.163728,0.285637,0.373966,0.203186,0.06528,0.053485,0.604849,0.031481,0.212432,0.304617,0.013509,0.321813,0.982691,4.079391,5.714186,7.329271,7.547589,6.035442,4.672985,4.122855,0.053699,0.072879,0.014604,0.016405,0.04662,0.021254,0.004311,0.000532,0.001031,0.000754,0.001222,0.000252,0.000274,0.000259,0.002598,0.008059,0.017004,0.034204,0.031162,0.006971,0.000395,0.316016,0.312211,0.114676,0.316016,0.116115,0.312211,0.312211,0.451938,0.312211,1.047273,0.929485,0.514438,0.312211,0.114676,0.116115,0.114676,0.114676,0.116115,0.116115,0.114676,0.114676,0.332312,0.468248,0.328067,0.533821,0.328067,0.120681,0.328067,0.996381,0.878396,1.468769,0.328067,0.940199,0.737886,0.120681,0.540644,0.328067,0.120681,0.120681,0.328067,0.328067,0.533821,0.038106,0.053006,0.037474,0.06457,0.093775,0.055786,0.013148,0.132826,0.105517,0.014848,-0.064921,-0.080145,-0.020352,0.080407,0.244641,0.227728,0.309844,0.333626,0.350515,0.319842,0.246611,-0.009799,-0.032332,-0.038001,-0.020555,0.022391,0.03124,0.017475,0.003413,-0.003105,-0.003894,0.000147,0.007366,0.001578,0.001733,0.003202,-0.009491,-0.007352,-0.017788,-0.025406,-0.025416,-0.007813,3
0.401113,0.943082,1.849205,0.696878,2.075106,1.366798,0.548462,0.845954,2.474992,1.395187,0.480369,0.826664,2.675898,2.662515,3.727337,3.053486,7.854298,5.522132,7.10029,5.059442,1.182807,0.493485,1.098317,0.71835,1.980266,0.994549,0.87154,0.69082,0.297007,0.348715,0.33409,0.326167,0.166718,0.098702,0.170731,0.044768,0.350544,0.531542,0.308753,0.217593,0.604318,0.453599,0.376589,-0.807789,-0.823218,0.809244,0.713256,-0.674053,0.849227,0.444918,0.134174,0.953338,0.574164,0.992231,0.999221,0.994549,0.958862,0.475519,-0.615521,0.744158,0.674424,-0.687958,0.796912,0.98627,0.936466,0.7431,0.880005,-0.531841,-0.229224,-0.977699,0.765636,0.933336,-0.342645,-0.938683,0.118885,-0.991982,-0.999687,0.664123,0.750019,-0.871837,-0.984471,-0.841953,0.122341,0.982598,0.087893,0.241198,1.353633,2.815105,1.199378,0.103229,0.001117,1.600423,0.180077,0.463717,0.734851,1.000842,0.301047,1.0137,6.412532,1.807235,7.560631,38.209482,29.105467,5.757375,1.639564,0.036876,0.383946,0.782227,0.066921,0.429624,0.340773,0.028025,0.002034,0.029972,0.031175,0.003952,0.00209,0.001119,0.002807,0.00886,0.001863,0.069081,0.250362,0.293287,0.104662,0.004914,0.777021,0.480433,0.179256,0.480433,1.117279,1.068731,1.636171,0.480433,0.480433,0.480433,0.480433,0.480433,0.777021,0.480433,0.480433,0.777021,0.480433,0.777021,0.668913,0.480433,0.179256,0.844214,0.195909,1.179277,0.522978,0.522978,0.871024,0.826244,1.159199,1.037987,0.844214,1.943712,0.844214,1.480234,0.511578,1.064795,1.159199,0.195909,0.195909,0.723002,0.195909,1.054026,-0.007594,0.069273,0.03181,0.200689,0.315598,0.196342,-0.012893,0.241703,0.231527,0.083158,-0.157137,-0.110371,-0.186483,-0.133867,0.5128,0.514123,0.013525,0.331221,1.203943,0.987131,0.209538,-0.012705,-0.011107,-0.105924,-0.196006,-0.041492,0.149422,0.108316,0.011209,0.011759,-0.037118,-0.04027,0.01097,0.010948,-0.007306,0.020445,0.017269,0.007312,-0.046687,-0.092472,-0.104424,-0.057597,3
0.76382,1.016622,1.202078,1.301739,2.628087,1.006975,1.417036,1.797686,2.875719,0.894736,0.292246,2.363088,2.829033,0.766055,2.231529,3.829424,6.77876,4.532651,6.736747,1.882727,2.200411,0.857323,0.661161,1.988007,1.605099,0.942959,0.933982,0.165076,0.495563,0.325399,0.470677,0.143886,0.089332,0.045648,0.092831,0.293368,0.553737,0.499956,0.236041,0.714263,0.633597,0.106397,-0.798837,-0.958092,-0.856386,-0.811018,-0.899835,0.209035,0.894122,-0.949995,0.913413,0.998044,0.989487,0.99067,0.98029,0.997694,0.615476,-0.762023,-0.855168,-0.733617,-0.838194,0.368727,0.922417,0.908665,0.197431,0.864976,-0.378646,0.096784,-0.516919,0.675804,0.948658,0.549286,-0.956059,-0.78243,-0.976251,-0.999905,-0.977905,0.733179,-0.681176,-0.964597,-0.17779,-0.300986,0.512433,-0.509116,0.226664,0.903392,2.43935,2.794526,0.513981,0.083001,0.336691,0.771794,0.234071,1.912337,2.380673,0.870916,0.347614,2.054477,2.93341,4.304751,22.971825,34.221508,10.236517,2.611977,6.0174,0.311456,0.858645,0.238529,0.385128,0.517979,0.059256,0.01119,0.0107,0.031466,0.006261,0.02,0.009746,0.007619,0.003793,0.00922,0.025421,0.211226,0.406865,0.217164,0.015967,0.013183,0.179256,0.179256,0.179256,0.777021,0.480433,1.068731,0.480433,0.960623,0.480433,0.668913,0.179256,0.777021,0.480433,0.668913,0.480433,0.480433,0.179256,0.777021,0.480433,0.480433,0.668913,0.522978,0.522978,0.522978,0.844214,1.179277,0.844214,0.826244,0.844214,1.179277,0.844214,0.844214,0.522978,0.522978,0.191433,1.037987,0.195909,0.195909,0.522978,0.522978,0.844214,0.826244,-0.003856,0.080359,0.14675,0.261192,0.331211,0.091171,-0.04903,0.171842,0.198788,-0.089102,-0.253,-0.263141,-0.197452,0.115151,0.531903,0.233663,0.195805,0.832389,1.162753,0.395849,0.16242,-0.039173,-0.078978,-0.194907,-0.112836,0.142468,0.14922,0.014149,0.037982,-0.019854,-0.045207,0.016419,0.030289,0.010754,0.01781,0.019136,0.025603,-0.02667,-0.08042,-0.124601,-0.091317,-0.001244,3
1.109181,0.678951,0.25012,0.436345,1.49886,1.703954,0.360757,2.141967,2.249549,0.533837,0.338558,0.640158,2.331134,1.906885,1.627626,4.772594,5.188181,2.031086,5.472696,3.46889,0.381578,1.019533,0.46844,1.631846,1.544818,0.435217,0.873644,0.494302,0.256384,0.24735,0.26511,0.151465,0.131675,0.125906,0.10771,0.304709,0.238182,0.095904,0.114677,0.204533,0.458835,0.314731,-0.994905,-0.9426,0.521963,0.774112,-0.774179,-0.93246,-0.832036,-0.350882,0.708673,0.525056,0.163178,0.955188,0.987325,0.708202,0.28411,-0.897269,-0.091406,0.657887,-0.575635,-0.866164,-0.198499,0.920133,0.281397,0.84972,-0.703223,-0.27155,-0.959373,-0.999136,0.990749,0.39135,-0.958972,-0.983585,-0.807093,-0.998343,-0.998612,0.858617,-0.759012,-0.892711,0.795778,-0.31447,0.972421,0.999824,0.668653,1.715497,2.296532,2.88751,1.860578,0.288627,0.019216,0.43184,0.567508,1.704481,1.566135,1.220279,0.157621,0.95635,2.121971,6.51799,28.402775,45.592083,22.478364,5.431685,1.676789,0.435084,0.978508,0.253381,0.267715,0.826643,0.360969,0.032991,0.011295,0.009754,0.006867,0.01079,0.001623,0.000753,0.010138,0.040872,0.130499,0.213971,0.275166,0.262082,0.107165,0.008743,0.205593,0.534955,0.200622,0.205593,0.534955,0.534955,1.446339,0.547553,1.377191,0.534955,0.547553,1.059487,1.201509,0.863064,0.88286,0.534955,0.200622,0.753828,0.200622,0.534955,0.534955,0.222285,1.155974,0.589626,1.155974,1.431308,0.222285,0.948715,0.948715,0.948715,0.948715,1.155974,1.298831,0.948715,0.589626,0.222285,0.222285,0.222285,0.222285,0.805858,0.222285,0.948715,0.05747,0.129792,0.255589,0.261856,0.310477,0.282816,0.051664,0.28375,0.139439,-0.149044,-0.272069,-0.192219,-0.230105,-0.077608,0.481414,0.132811,0.348951,1.049241,1.304318,0.87273,0.296795,-0.001574,-0.121087,-0.222227,-0.122366,0.121625,0.203822,0.106618,0.022225,-0.024955,-0.025182,0.018981,0.024721,-0.001965,0.002766,-0.006992,-0.034132,-0.07388,-0.086842,-0.100386,-0.107065,-0.06074,3
0.719807,0.378664,0.978973,0.700203,1.949833,1.056268,0.581323,1.830715,1.013313,0.479599,0.836765,0.913369,2.486677,1.528095,1.620921,5.178314,3.400444,2.847824,3.874134,1.735321,0.403671,0.911172,0.464362,1.294982,0.927001,0.224848,0.546365,0.394684,0.236768,0.129243,0.141049,0.034841,0.114333,0.167216,0.069171,0.354171,0.301266,0.283712,0.195199,0.332246,0.452474,0.201279,-0.982612,-0.807362,0.830607,0.006778,-0.489017,-0.738681,0.919055,-0.25536,0.933205,0.728797,0.009384,0.976595,0.981433,0.947276,0.074825,-0.719082,0.878209,0.991551,-0.319843,-0.85149,0.744617,0.980059,0.847536,0.878469,-0.656721,-0.722314,-0.985742,-0.983306,0.988166,-0.254468,-0.997381,-0.958911,-0.656669,-0.987265,-0.989666,0.940086,-0.697041,-0.876996,0.658619,0.995673,0.999923,0.999236,0.474809,0.958541,1.868718,2.92183,1.432147,0.248234,0.134641,0.397091,0.069764,0.055264,0.113751,0.288113,0.143436,2.287941,3.022842,9.298831,30.129871,30.633636,12.950564,4.469505,3.094088,0.299048,0.586051,0.098093,0.149336,0.367537,0.165006,0.019828,0.016094,0.024994,0.007491,0.002625,0.001244,0.003415,0.01465,0.002043,0.047851,0.157927,0.273458,0.240883,0.064738,0.005116,0.191433,0.191433,0.191433,0.511578,0.191433,0.826244,0.191433,0.191433,0.826244,0.511578,0.511578,1.417174,0.511578,0.511578,0.511578,0.511578,0.511578,0.191433,0.191433,0.511578,0.191433,1.109227,0.560825,1.032268,1.224607,0.560825,0.210842,0.547553,0.560825,0.903677,0.560825,0.205593,1.34987,0.560825,1.015245,0.210842,0.210842,0.210842,0.205593,0.770344,0.560825,0.88286,0.038899,0.122472,0.169826,0.213893,0.336844,0.225778,0.024451,0.269604,0.115602,-0.064838,-0.03459,-0.034722,-0.138228,0.05529,0.444156,0.177268,0.478119,1.042529,1.005974,0.602072,0.298726,0.006017,-0.100931,-0.170082,-0.062016,0.086671,0.125031,0.075156,0.009515,-0.026484,-0.034219,-0.010284,-0.009396,-0.009256,0.010597,0.031731,-0.002504,-0.042823,-0.067399,-0.104393,-0.097463,-0.041646,3
0.324679,0.90868,1.573067,1.096968,1.504286,2.043547,0.787727,0.798467,2.299714,1.946278,0.429654,0.334614,1.912933,2.006198,2.115033,2.031916,5.732355,4.947193,4.281826,4.928037,1.333638,0.598541,1.012697,0.633577,1.839606,1.224728,0.468697,0.581596,0.323856,0.142525,0.380265,0.283474,0.142537,0.146207,0.021531,0.13498,0.18326,0.429336,0.438209,0.15044,0.37614,0.310956,-0.157711,-0.99601,-0.935624,-0.912664,-0.625817,-0.929188,-0.963997,-0.248643,-0.48438,0.979992,0.999075,0.998623,0.996549,0.990644,0.969738,0.548959,-0.850116,-0.922287,-0.602074,-0.895527,-0.918858,0.902,0.432078,0.595468,0.876844,-0.634307,0.615965,0.220546,-0.632029,0.850983,-0.557003,-0.977575,-0.565078,-0.891217,-0.999365,-0.90353,-0.102143,-0.996389,-0.958045,-0.26627,-0.904066,-0.254056,0.142249,0.3626,1.730844,4.25192,3.775741,0.936683,0.043372,1.66996,0.219715,0.701641,2.058703,2.285739,0.921872,0.107952,6.201232,2.5652,7.650299,32.670398,33.880189,10.911459,2.29762,0.094795,0.615033,1.044216,0.152129,0.382256,0.634662,0.236636,0.006424,0.037664,0.008926,0.015217,0.022739,0.005145,0.000605,0.002757,0.001767,0.024512,0.17608,0.315772,0.206549,0.058488,0.522978,0.522978,0.195909,0.723002,0.522978,0.522978,1.135052,0.723002,0.844214,0.522978,0.195909,0.195909,1.037987,0.826244,0.522978,0.522978,0.522978,0.522978,0.723002,0.522978,0.511578,0.574828,0.216397,0.925598,0.574828,0.925598,0.574828,0.560825,0.216397,1.436626,1.3732,1.273556,0.574828,0.574828,0.903677,1.597001,1.268067,0.574828,0.216397,0.787667,0.216397,0.560825,0.107934,0.040688,0.091063,0.217168,0.391247,0.378701,0.140227,0.27702,0.244625,0.099934,-0.175103,-0.257639,-0.280705,-0.192963,0.497885,0.502572,0.160078,0.357821,1.130966,1.12722,0.474216,-0.019748,-0.035311,-0.149003,-0.231087,-0.077298,0.14305,0.161215,0.022793,-0.013656,-0.045297,-0.021463,0.02944,0.032775,0.008393,-0.012422,0.012817,0.012091,-0.023898,-0.081281,-0.115476,-0.08492,3
1.621807,2.630178,2.184306,2.320148,4.595509,5.21139,5.223989,0.651578,0.657842,0.619462,0.837158,2.033517,2.241918,1.24889,0.639274,1.704666,3.138356,2.642742,3.765297,1.708804,3.598367,0.339738,0.381155,0.803989,0.540221,1.342099,1.438203,0.468639,0.281096,0.50151,0.951961,0.897815,1.560375,0.4241,0.48898,0.627078,1.066792,0.668591,1.931367,1.549539,2.732366,2.212813,0.688316,-0.660121,0.662971,0.763888,-0.963006,-0.970348,-0.956466,0.774784,-0.598115,0.782484,-0.459046,0.776403,0.055089,0.959734,0.990068,0.959243,0.948196,-0.910689,-0.91206,0.184896,-0.836613,0.776781,-0.256993,0.937116,-0.096326,0.886338,0.633604,0.777726,-0.144183,-0.844682,-0.840458,-0.627718,0.59424,-0.814403,0.561727,0.498453,0.732608,-0.598821,0.829691,0.896642,-0.077697,0.956714,1.41415,4.320491,5.032881,1.591405,3.181972,15.629647,13.271493,1.493793,1.554488,0.92661,0.390973,0.028753,1.22391,1.716067,6.860401,6.074246,1.792067,1.313046,6.195594,10.393172,4.469117,0.00495,0.046098,0.008859,0.064818,0.020195,0.493547,0.822093,0.039134,0.058561,0.349536,0.452123,0.027984,0.132657,0.064242,0.035008,0.073351,0.198986,0.050113,1.048512,0.448672,0.392257,0.394684,0.394684,0.394684,0.388509,0.394684,0.394684,0.143726,0.146094,0.6856,0.146094,0.388509,0.88372,0.6406,0.549098,0.146094,0.394684,0.394684,0.63073,0.557267,0.394684,0.143726,0.683734,0.421713,0.683734,0.672361,1.084806,0.421713,0.153742,0.421713,0.683734,0.156491,0.672361,0.683734,0.683734,0.414579,0.942391,0.421713,0.683734,0.414579,0.421713,0.421713,0.672361,0.147384,0.113164,0.336669,0.368906,0.134903,0.137983,0.670157,0.147053,0.175228,0.196655,0.126429,0.102198,0.014626,-0.180364,0.353375,0.371727,0.402117,0.16888,0.069888,0.397166,0.524435,-0.002357,-0.001617,0.043349,0.022251,-0.052556,-0.026033,0.123461,-0.050739,-0.028367,-0.019174,-0.089642,-0.132629,-0.001328,0.070503,-0.067979,0.023307,-0.04761,-0.087598,0.008216,0.194421,0.137772,0
